Time[s],ain0[N],ain1[N],ain2[N],ain3[N],ain4[N],ain5[N],ain6[N],ain7[N],count
3478.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3478.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3478.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3479.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3481.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3482.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3485.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3486.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3487.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3489.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3491.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3493.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3496.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3499.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3502.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3503.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
3504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
